sku,zone_id,volume_m3,priority,near_loading_dock,distance,scenario
ITM0413,ZONE-D,0.020368,230.0,True,1,C80_D80
ITM0414,ZONE-B,0.053424,6.0,True,1,C80_D80
ITM0415,ZONE-C,0.0381024,6.0,True,1,C80_D80
ITM0416,ZONE-E,0.060480000000000006,0.0,False,10,C80_D80
ITM0417,ZONE-B,0.1347456,30.0,True,1,C80_D80
ITM0418,ZONE-I,0.0233864,0.0,False,10,C80_D80
ITM0419,ZONE-H,0.061919999999999996,41.0,True,1,C80_D80
ITM0420,ZONE-C,0.395808,0.0,True,1,C80_D80
ITM0421,ZONE-C,0.0279792,14.0,True,1,C80_D80
ITM0422,ZONE-D,0.225792,8.0,True,1,C80_D80
ITM0423,ZONE-J,0.0126,0.0,True,1,C80_D80
ITM0424,ZONE-C,0.083424,65.0,True,1,C80_D80
ITM0425,ZONE-H,0.037544,64.0,True,1,C80_D80
ITM0426,ZONE-H,0.0928096,0.0,True,1,C80_D80
ITM0427,ZONE-A,0.24602400000000002,0.0,False,10,C80_D80
ITM0428,ZONE-J,0.0185328,6.0,True,1,C80_D80
ITM0429,ZONE-B,0.0164736,3.0,True,1,C80_D80
ITM0430,ZONE-C,0.0495552,0.0,True,1,C80_D80
ITM0431,ZONE-J,0.0335008,184.0,True,1,C80_D80
ITM0432,ZONE-B,0.035112,41.0,True,1,C80_D80
ITM0433,ZONE-B,0.10819200000000001,99.0,True,1,C80_D80
ITM0434,ZONE-B,0.11617759999999999,78.0,True,1,C80_D80
ITM0435,ZONE-D,0.0488048,68.0,True,1,C80_D80
ITM0436,ZONE-H,0.09313919999999999,0.0,True,1,C80_D80
ITM0437,ZONE-H,0.058464,0.0,True,1,C80_D80
ITM0438,ZONE-J,0.42608879999999993,123.0,True,1,C80_D80
ITM0439,ZONE-H,0.0559488,56.0,True,1,C80_D80
ITM0440,ZONE-C,0.30676800000000004,0.0,True,1,C80_D80
ITM0441,ZONE-H,0.0366912,0.0,True,1,C80_D80
ITM0442,ZONE-B,0.1132704,21.0,True,1,C80_D80
ITM0443,ZONE-H,0.133056,0.0,True,1,C80_D80
ITM0444,ZONE-D,0.12636,0.0,True,1,C80_D80
ITM0445,ZONE-H,0.057768,43.0,True,1,C80_D80
ITM0446,ZONE-H,0.0745472,0.0,True,1,C80_D80
ITM0447,ZONE-H,0.444288,78.0,True,1,C80_D80
ITM0448,ZONE-I,0.039603200000000005,0.0,False,10,C80_D80
ITM0449,ZONE-H,0.0992496,0.0,True,1,C80_D80
ITM0450,ZONE-J,0.006048,0.0,True,1,C80_D80
ITM0451,ZONE-A,0.065184,0.0,False,10,C80_D80
ITM0452,ZONE-H,0.422928,35.0,True,1,C80_D80
ITM0453,ZONE-D,0.12960480000000002,0.0,True,1,C80_D80
ITM0454,ZONE-D,0.035020800000000005,0.0,True,1,C80_D80
ITM0455,ZONE-H,0.004784,6.0,True,1,C80_D80
ITM0456,ZONE-A,0.0424512,0.0,False,10,C80_D80
ITM0457,ZONE-D,0.0711392,0.0,True,1,C80_D80
ITM0458,ZONE-H,0.059904000000000006,0.0,True,1,C80_D80
ITM0459,ZONE-B,0.1283464,42.0,True,1,C80_D80
ITM0460,ZONE-D,0.03136,44.0,True,1,C80_D80
ITM0461,ZONE-D,0.026751999999999998,74.0,True,1,C80_D80
ITM0462,ZONE-A,0.33042720000000003,0.0,False,10,C80_D80
ITM0463,ZONE-C,0.16328160000000003,33.0,True,1,C80_D80
ITM0464,ZONE-H,0.06357120000000001,0.0,True,1,C80_D80
ITM0465,ZONE-H,0.0643104,0.0,True,1,C80_D80
ITM0466,ZONE-I,0.0528768,0.0,False,10,C80_D80
ITM0467,ZONE-B,0.0194304,0.0,True,1,C80_D80
ITM0468,ZONE-C,0.1611256,31.0,True,1,C80_D80
ITM0469,ZONE-A,0.0418176,0.0,False,10,C80_D80
ITM0470,ZONE-I,0.088128,0.0,False,10,C80_D80
ITM0471,ZONE-B,0.20236320000000002,44.0,True,1,C80_D80
ITM0472,ZONE-A,0.079596,0.0,False,10,C80_D80
ITM0473,ZONE-J,0.23833600000000002,0.0,True,1,C80_D80
ITM0474,ZONE-H,0.0774384,0.0,True,1,C80_D80
ITM0475,ZONE-H,0.0666624,11.0,True,1,C80_D80
ITM0476,ZONE-I,0.03876,0.0,False,10,C80_D80
ITM0477,ZONE-B,0.3193344,0.0,True,1,C80_D80
ITM0478,ZONE-D,0.0608256,0.0,True,1,C80_D80
ITM0479,ZONE-H,0.194304,0.0,True,1,C80_D80
ITM0480,ZONE-H,0.070092,0.0,True,1,C80_D80
ITM0481,ZONE-I,0.129024,0.0,False,10,C80_D80
ITM0482,ZONE-I,0.0413952,0.0,False,10,C80_D80
ITM0483,ZONE-H,0.48565440000000004,0.0,True,1,C80_D80
ITM0484,ZONE-J,0.1427184,173.0,True,1,C80_D80
ITM0485,ZONE-H,0.1098144,50.0,True,1,C80_D80
ITM0486,ZONE-D,0.0532224,18.0,True,1,C80_D80
ITM0487,ZONE-J,0.064584,22.0,True,1,C80_D80
ITM0488,ZONE-D,0.034128,0.0,True,1,C80_D80
ITM0489,ZONE-H,0.0036192000000000004,0.0,True,1,C80_D80
ITM0490,ZONE-J,0.10463199999999999,0.0,True,1,C80_D80
ITM0491,ZONE-H,0.0182784,0.0,True,1,C80_D80
ITM0492,ZONE-H,0.0515712,0.0,True,1,C80_D80
ITM0493,ZONE-D,0.27492,0.0,True,1,C80_D80
ITM0494,ZONE-J,0.275968,22.0,True,1,C80_D80
ITM0495,ZONE-H,0.039811200000000005,0.0,True,1,C80_D80
ITM0496,ZONE-H,0.36247680000000004,0.0,True,1,C80_D80
ITM0497,ZONE-E,0.017884800000000003,0.0,False,10,C80_D80
ITM0498,ZONE-H,0.0409464,73.0,True,1,C80_D80
ITM0499,ZONE-B,0.07866000000000001,23.0,True,1,C80_D80
ITM0000,ZONE-H,0.0216384,0.0,True,1,C80_D100
ITM0001,ZONE-H,0.13737600000000003,0.0,True,1,C80_D100
ITM0002,ZONE-A,0.103968,0.0,False,10,C80_D100
ITM0003,ZONE-G,0.0248952,0.0,False,10,C80_D100
ITM0004,ZONE-B,0.21184799999999998,20.0,True,1,C80_D100
ITM0005,ZONE-H,0.012117600000000001,0.0,True,1,C80_D100
ITM0006,ZONE-G,0.01296,0.0,False,10,C80_D100
ITM0007,ZONE-H,0.1929536,98.0,True,1,C80_D100
ITM0008,ZONE-C,0.4078464000000001,0.0,True,1,C80_D100
ITM0009,ZONE-H,0.110664,0.0,True,1,C80_D100
ITM0010,ZONE-H,0.08683199999999999,0.0,True,1,C80_D100
ITM0011,ZONE-J,0.003168,0.0,True,1,C80_D100
ITM0012,ZONE-C,0.15595200000000004,44.0,True,1,C80_D100
ITM0013,ZONE-A,0.44290560000000007,0.0,False,10,C80_D100
ITM0014,ZONE-H,0.0168168,0.0,True,1,C80_D100
ITM0015,ZONE-H,0.10467839999999999,0.0,True,1,C80_D100
ITM0016,ZONE-H,0.0243376,0.0,True,1,C80_D100
ITM0017,ZONE-D,0.008096,86.0,True,1,C80_D100
ITM0018,ZONE-J,0.182736,42.0,True,1,C80_D100
ITM0019,ZONE-H,0.06209280000000001,87.0,True,1,C80_D100
ITM0020,ZONE-B,0.19998720000000003,0.0,True,1,C80_D100
ITM0021,ZONE-C,0.08268,91.0,True,1,C80_D100
ITM0022,ZONE-J,0.021964,0.0,True,1,C80_D100
ITM0023,ZONE-J,0.016368,0.0,True,1,C80_D100
ITM0024,ZONE-H,0.36251999999999995,136.0,True,1,C80_D100
ITM0025,ZONE-G,0.266928,0.0,False,10,C80_D100
ITM0026,ZONE-H,0.136188,0.0,True,1,C80_D100
ITM0027,ZONE-J,0.21216,64.0,True,1,C80_D100
ITM0028,ZONE-B,0.1717248,15.0,True,1,C80_D100
ITM0029,ZONE-B,0.2448,179.0,True,1,C80_D100
ITM0030,ZONE-J,0.22176,0.0,True,1,C80_D100
ITM0031,ZONE-H,0.0482816,0.0,True,1,C80_D100
ITM0032,ZONE-H,0.11278079999999999,0.0,True,1,C80_D100
ITM0033,ZONE-C,0.24770480000000003,44.0,True,1,C80_D100
ITM0034,ZONE-D,0.14742000000000002,0.0,True,1,C80_D100
ITM0035,ZONE-C,0.16537600000000002,0.0,True,1,C80_D100
ITM0036,ZONE-J,0.047560000000000005,0.0,True,1,C80_D100
ITM0037,ZONE-H,0.0218736,109.0,True,1,C80_D100
ITM0038,ZONE-J,0.0224432,0.0,True,1,C80_D100
ITM0039,ZONE-H,0.034300000000000004,10.0,True,1,C80_D100
ITM0040,ZONE-D,0.046149600000000006,0.0,True,1,C80_D100
ITM0041,ZONE-G,0.0056848,0.0,False,10,C80_D100
ITM0042,ZONE-H,0.2999808,0.0,True,1,C80_D100
ITM0043,ZONE-G,0.0379776,0.0,False,10,C80_D100
ITM0044,ZONE-C,0.06552000000000001,17.0,True,1,C80_D100
ITM0045,ZONE-H,0.10352159999999999,0.0,True,1,C80_D100
ITM0046,ZONE-H,0.059443199999999995,0.0,True,1,C80_D100
ITM0047,ZONE-C,0.036848000000000006,94.0,True,1,C80_D100
ITM0048,ZONE-B,0.11762639999999999,45.0,True,1,C80_D100
ITM0049,ZONE-B,0.22200000000000003,32.0,True,1,C80_D100
ITM0050,ZONE-C,0.06892080000000002,0.0,True,1,C80_D100
ITM0051,ZONE-H,0.102168,0.0,True,1,C80_D100
ITM0052,ZONE-H,0.106392,0.0,True,1,C80_D100
ITM0053,ZONE-C,0.06977280000000001,12.0,True,1,C80_D100
ITM0054,ZONE-D,0.04468960000000001,45.0,True,1,C80_D100
ITM0055,ZONE-J,0.358904,61.0,True,1,C80_D100
ITM0056,ZONE-H,0.5225472,0.0,True,1,C80_D100
ITM0057,ZONE-B,0.21812,110.0,True,1,C80_D100
ITM0058,ZONE-A,0.2400384,0.0,False,10,C80_D100
ITM0059,ZONE-H,0.0108,118.0,True,1,C80_D100
ITM0060,ZONE-I,0.080784,0.0,False,10,C80_D100
ITM0061,ZONE-J,0.02256,95.0,True,1,C80_D100
ITM0062,ZONE-D,0.022632,0.0,True,1,C80_D100
ITM0063,ZONE-H,0.072324,151.0,True,1,C80_D100
ITM0064,ZONE-D,0.02688,0.0,True,1,C80_D100
ITM0065,ZONE-H,0.3162,16.0,True,1,C80_D100
ITM0066,ZONE-H,0.102272,0.0,True,1,C80_D100
ITM0067,ZONE-C,0.013543200000000002,43.0,True,1,C80_D100
ITM0068,ZONE-D,0.20900159999999998,70.0,True,1,C80_D100
ITM0069,ZONE-H,0.1092832,90.0,True,1,C80_D100
ITM0070,ZONE-I,0.218736,0.0,False,10,C80_D100
ITM0071,ZONE-D,0.4057792,138.0,True,1,C80_D100
ITM0072,ZONE-A,0.05543680000000001,0.0,False,10,C80_D100
ITM0073,ZONE-D,0.26241600000000004,0.0,True,1,C80_D100
ITM0074,ZONE-B,0.1737984,57.0,True,1,C80_D100
ITM0075,ZONE-H,0.027412,167.0,True,1,C80_D100
ITM0076,ZONE-J,0.05045039999999999,75.0,True,1,C80_D100
ITM0077,ZONE-H,0.080808,0.0,True,1,C80_D100
ITM0078,ZONE-J,0.205824,45.0,True,1,C80_D100
ITM0079,ZONE-H,0.023064,0.0,True,1,C80_D100
ITM0080,ZONE-J,0.05544,0.0,True,1,C80_D100
ITM0081,ZONE-J,0.010416,0.0,True,1,C80_D100
ITM0082,ZONE-J,0.07904,119.0,True,1,C80_D100
ITM0083,ZONE-J,0.039744,78.0,True,1,C80_D100
ITM0084,ZONE-I,0.034960000000000005,0.0,False,10,C80_D100
ITM0085,ZONE-D,0.2272032,92.0,True,1,C80_D100
ITM0086,ZONE-D,0.030576,16.0,True,1,C80_D100
ITM0087,ZONE-I,0.043848000000000005,0.0,False,10,C80_D100
ITM0088,ZONE-D,0.26634240000000003,86.0,True,1,C80_D100
ITM0089,ZONE-H,0.037900800000000005,0.0,True,1,C80_D100
ITM0090,ZONE-B,0.1009008,88.0,True,1,C80_D100
ITM0091,ZONE-D,0.0940032,0.0,True,1,C80_D100
ITM0092,ZONE-C,0.06272640000000002,88.0,True,1,C80_D100
ITM0093,ZONE-D,0.0270816,83.0,True,1,C80_D100
ITM0094,ZONE-J,0.3873792,13.0,True,1,C80_D100
ITM0095,ZONE-H,0.10951200000000001,36.0,True,1,C80_D100
ITM0096,ZONE-H,0.0496944,0.0,True,1,C80_D100
ITM0097,ZONE-A,0.03348,0.0,False,10,C80_D100
ITM0098,ZONE-H,0.1128448,0.0,True,1,C80_D100
ITM0099,ZONE-H,0.2685664,0.0,True,1,C80_D100
ITM0100,ZONE-G,0.06912,0.0,False,10,C80_D100
ITM0101,ZONE-H,0.1836344,0.0,True,1,C80_D100
ITM0102,ZONE-D,0.1373008,0.0,True,1,C80_D100
ITM0103,ZONE-B,0.181384,92.0,True,1,C80_D100
ITM0104,ZONE-B,0.03888,0.0,True,1,C80_D100
ITM0105,ZONE-D,0.181056,86.0,True,1,C80_D100
ITM0106,ZONE-H,0.0894784,83.0,True,1,C80_D100
ITM0107,ZONE-C,0.13524000000000003,82.0,True,1,C80_D100
ITM0108,ZONE-A,0.014872000000000002,0.0,False,10,C80_D100
ITM0109,ZONE-J,0.023936,0.0,True,1,C80_D100
ITM0110,ZONE-D,0.0856128,0.0,True,1,C80_D100
ITM0111,ZONE-H,0.180264,6.0,True,1,C80_D100
ITM0112,ZONE-A,0.1001312,0.0,False,10,C80_D100
ITM0113,ZONE-H,0.16336320000000001,0.0,True,1,C80_D100
ITM0114,ZONE-H,0.03617600000000001,0.0,True,1,C80_D100
ITM0115,ZONE-I,0.08225280000000001,0.0,False,10,C80_D100
ITM0116,ZONE-G,0.19008,0.0,False,10,C80_D100
ITM0117,ZONE-C,0.0287232,49.0,True,1,C80_D100
ITM0118,ZONE-G,0.0427392,0.0,False,10,C80_D100
ITM0119,ZONE-D,0.17136,0.0,True,1,C80_D100
ITM0120,ZONE-J,0.043848,0.0,True,1,C80_D100
ITM0121,ZONE-D,0.04842880000000001,92.0,True,1,C80_D100
ITM0122,ZONE-J,0.125504,57.0,True,1,C80_D100
ITM0123,ZONE-D,0.32438720000000004,0.0,True,1,C80_D100
ITM0124,ZONE-C,0.20462400000000003,179.0,True,1,C80_D100
ITM0125,ZONE-H,0.11272800000000001,0.0,True,1,C80_D100
ITM0126,ZONE-C,0.007238400000000002,35.0,True,1,C80_D100
ITM0127,ZONE-H,0.15272,0.0,True,1,C80_D100
ITM0128,ZONE-D,0.010296000000000001,3.0,True,1,C80_D100
ITM0129,ZONE-H,0.0504832,0.0,True,1,C80_D100
ITM0130,ZONE-A,0.06800640000000001,0.0,False,10,C80_D100
ITM0131,ZONE-C,0.0094248,68.0,True,1,C80_D100
ITM0132,ZONE-H,0.100536,99.0,True,1,C80_D100
ITM0133,ZONE-J,0.31797919999999996,0.0,True,1,C80_D100
ITM0134,ZONE-D,0.15830400000000003,0.0,True,1,C80_D100
ITM0135,ZONE-B,0.291456,140.0,True,1,C80_D100
ITM0136,ZONE-H,0.07854,61.0,True,1,C80_D100
ITM0137,ZONE-J,0.114048,87.0,True,1,C80_D100
ITM0138,ZONE-D,0.213624,62.0,True,1,C80_D100
ITM0139,ZONE-G,0.07257599999999999,0.0,False,10,C80_D100
ITM0140,ZONE-D,0.043788,19.0,True,1,C80_D100
ITM0141,ZONE-H,0.0667392,0.0,True,1,C80_D100
ITM0142,ZONE-A,0.132192,0.0,False,10,C80_D100
ITM0143,ZONE-G,0.1585488,0.0,False,10,C80_D100
ITM0144,ZONE-H,0.044335200000000005,0.0,True,1,C80_D100
ITM0145,ZONE-C,0.025401600000000003,76.0,True,1,C80_D100
ITM0146,ZONE-D,0.031298400000000004,66.0,True,1,C80_D100
ITM0147,ZONE-J,0.0677376,56.0,True,1,C80_D100
ITM0148,ZONE-H,0.02448,0.0,True,1,C80_D100
ITM0149,ZONE-I,0.027552,0.0,False,10,C80_D100
ITM0150,ZONE-H,0.05096000000000001,0.0,True,1,C80_D100
ITM0151,ZONE-H,0.0083776,0.0,True,1,C80_D100
ITM0152,ZONE-J,0.2172672,0.0,True,1,C80_D100
ITM0153,ZONE-H,0.0248064,0.0,True,1,C80_D100
ITM0154,ZONE-I,0.09752,0.0,False,10,C80_D100
ITM0155,ZONE-A,0.05888000000000001,0.0,False,10,C80_D100
ITM0156,ZONE-G,0.0253344,0.0,False,10,C80_D100
ITM0157,ZONE-H,0.025907200000000002,0.0,True,1,C80_D100
ITM0158,ZONE-D,0.055384,49.0,True,1,C80_D100
ITM0159,ZONE-I,0.1114464,0.0,False,10,C80_D100
ITM0160,ZONE-C,0.35005600000000003,84.0,True,1,C80_D100
ITM0161,ZONE-C,0.007040000000000001,0.0,True,1,C80_D100
ITM0162,ZONE-D,0.026128000000000002,8.0,True,1,C80_D100
ITM0163,ZONE-H,0.28659840000000003,23.0,True,1,C80_D100
ITM0164,ZONE-C,0.011776000000000002,101.0,True,1,C80_D100
ITM0165,ZONE-H,0.09172799999999999,0.0,True,1,C80_D100
ITM0166,ZONE-H,0.37319040000000003,0.0,True,1,C80_D100
ITM0167,ZONE-A,0.05844960000000001,0.0,False,10,C80_D100
ITM0168,ZONE-H,0.4125696,0.0,True,1,C80_D100
ITM0169,ZONE-H,0.18370560000000002,0.0,True,1,C80_D100
ITM0170,ZONE-J,0.1284192,68.0,True,1,C80_D100
ITM0171,ZONE-H,0.042624,0.0,True,1,C80_D100
ITM0172,ZONE-D,0.13283999999999999,85.0,True,1,C80_D100
ITM0173,ZONE-G,0.0885632,0.0,False,10,C80_D100
ITM0174,ZONE-G,0.020675199999999998,0.0,False,10,C80_D100
ITM0175,ZONE-D,0.021785600000000002,24.0,True,1,C80_D100
ITM0176,ZONE-G,0.139552,0.0,False,10,C80_D100
ITM0177,ZONE-H,0.05610000000000001,0.0,True,1,C80_D100
ITM0178,ZONE-H,0.046644000000000005,0.0,True,1,C80_D100
ITM0179,ZONE-H,0.025272000000000003,0.0,True,1,C80_D100
ITM0180,ZONE-B,0.025401600000000003,78.0,True,1,C80_D100
ITM0181,ZONE-H,0.030617600000000005,40.0,True,1,C80_D100
ITM0182,ZONE-C,0.14210560000000003,67.0,True,1,C80_D100
ITM0183,ZONE-H,0.09564800000000001,0.0,True,1,C80_D100
ITM0184,ZONE-I,0.07128,0.0,False,10,C80_D100
ITM0185,ZONE-A,0.04572160000000001,0.0,False,10,C80_D100
ITM0186,ZONE-C,0.34437120000000004,177.0,True,1,C80_D100
ITM0187,ZONE-H,0.0635904,0.0,True,1,C80_D100
ITM0188,ZONE-B,0.1230336,121.0,True,1,C80_D100
ITM0189,ZONE-B,0.06128719999999999,84.0,True,1,C80_D100
ITM0190,ZONE-D,0.023104000000000003,0.0,True,1,C80_D100
ITM0191,ZONE-D,0.083232,46.0,True,1,C80_D100
ITM0192,ZONE-H,0.01672,84.0,True,1,C80_D100
ITM0193,ZONE-I,0.023441600000000003,0.0,False,10,C80_D100
ITM0194,ZONE-H,0.077952,0.0,True,1,C80_D100
ITM0195,ZONE-H,0.0323,0.0,True,1,C80_D100
ITM0196,ZONE-H,0.0297024,24.0,True,1,C80_D100
ITM0197,ZONE-B,0.32639999999999997,0.0,True,1,C80_D100
ITM0198,ZONE-D,0.005632000000000001,0.0,True,1,C80_D100
ITM0199,ZONE-H,0.19118880000000002,84.0,True,1,C80_D100
ITM0200,ZONE-D,0.07533600000000001,0.0,True,1,C80_D100
ITM0201,ZONE-H,0.25534080000000003,44.0,True,1,C80_D100
ITM0202,ZONE-J,0.019536,0.0,True,1,C80_D100
ITM0203,ZONE-J,0.015382399999999997,0.0,True,1,C80_D100
ITM0204,ZONE-H,0.1161216,0.0,True,1,C80_D100
ITM0205,ZONE-B,0.186796,39.0,True,1,C80_D100
ITM0206,ZONE-D,0.0847872,116.0,True,1,C80_D100
ITM0207,ZONE-A,0.035728,0.0,False,10,C80_D100
ITM0208,ZONE-C,0.11922880000000001,62.0,True,1,C80_D100
ITM0209,ZONE-H,0.08122399999999999,0.0,True,1,C80_D100
ITM0210,ZONE-H,0.1975504,0.0,True,1,C80_D100
ITM0211,ZONE-H,0.4599936,0.0,True,1,C80_D100
ITM0212,ZONE-J,0.028199999999999996,79.0,True,1,C80_D100
ITM0213,ZONE-H,0.22568000000000002,38.0,True,1,C80_D100
ITM0214,ZONE-H,0.0401128,66.0,True,1,C80_D100
ITM0215,ZONE-D,0.1465776,0.0,True,1,C80_D100
ITM0216,ZONE-J,0.0122672,0.0,True,1,C80_D100
ITM0217,ZONE-H,0.274536,0.0,True,1,C80_D100
ITM0218,ZONE-H,0.046368,0.0,True,1,C80_D100
ITM0219,ZONE-H,0.11845920000000001,51.0,True,1,C80_D100
ITM0220,ZONE-H,0.032479999999999995,77.0,True,1,C80_D100
ITM0221,ZONE-B,0.026265599999999997,60.0,True,1,C80_D100
ITM0222,ZONE-B,0.01296,15.0,True,1,C80_D100
ITM0223,ZONE-H,0.04938560000000001,38.0,True,1,C80_D100
ITM0224,ZONE-B,0.1577472,61.0,True,1,C80_D100
ITM0225,ZONE-J,0.146608,0.0,True,1,C80_D100
ITM0226,ZONE-B,0.1297296,56.0,True,1,C80_D100
ITM0227,ZONE-B,0.10258080000000001,0.0,True,1,C80_D100
ITM0228,ZONE-H,0.134688,79.0,True,1,C80_D100
ITM0229,ZONE-G,0.21534239999999996,0.0,False,10,C80_D100
ITM0230,ZONE-A,0.0584136,0.0,False,10,C80_D100
ITM0231,ZONE-A,0.06523840000000002,0.0,False,10,C80_D100
ITM0232,ZONE-G,0.1445344,0.0,False,10,C80_D100
ITM0233,ZONE-D,0.34826880000000005,0.0,True,1,C80_D100
ITM0234,ZONE-H,0.10233600000000001,88.0,True,1,C80_D100
ITM0235,ZONE-H,0.09596160000000001,0.0,True,1,C80_D100
ITM0236,ZONE-D,0.06022720000000001,42.0,True,1,C80_D100
ITM0237,ZONE-B,0.21526239999999996,66.0,True,1,C80_D100
ITM0238,ZONE-D,0.10570560000000001,49.0,True,1,C80_D100
ITM0239,ZONE-E,0.0145152,0.0,False,10,C80_D100
ITM0240,ZONE-D,0.1768,0.0,True,1,C80_D100
ITM0241,ZONE-H,0.019136,77.0,True,1,C80_D100
ITM0242,ZONE-H,0.036344,0.0,True,1,C80_D100
ITM0243,ZONE-H,0.09185280000000001,0.0,True,1,C80_D100
ITM0244,ZONE-G,0.19092720000000002,0.0,False,10,C80_D100
ITM0245,ZONE-B,0.06858239999999999,114.0,True,1,C80_D100
ITM0246,ZONE-J,0.091884,0.0,True,1,C80_D100
ITM0247,ZONE-J,0.12349439999999999,34.0,True,1,C80_D100
ITM0248,ZONE-H,0.163944,0.0,True,1,C80_D100
ITM0249,ZONE-G,0.142008,0.0,False,10,C80_D100
ITM0250,ZONE-D,0.052688000000000006,0.0,True,1,C80_D100
ITM0251,ZONE-A,0.28150080000000005,0.0,False,10,C80_D100
ITM0252,ZONE-C,0.05029280000000001,252.0,True,1,C80_D100
ITM0253,ZONE-H,0.04346560000000001,89.0,True,1,C80_D100
ITM0254,ZONE-H,0.043519999999999996,0.0,True,1,C80_D100
ITM0255,ZONE-E,0.07881200000000001,0.0,False,10,C80_D100
ITM0256,ZONE-A,0.032011200000000004,0.0,False,10,C80_D100
ITM0257,ZONE-C,0.044172800000000005,0.0,True,1,C80_D100
ITM0258,ZONE-G,0.541728,0.0,False,10,C80_D100
ITM0259,ZONE-H,0.033779199999999995,0.0,True,1,C80_D100
ITM0260,ZONE-I,0.1708992,0.0,False,10,C80_D100
ITM0261,ZONE-H,0.3580416,0.0,True,1,C80_D100
ITM0262,ZONE-D,0.41221120000000006,0.0,True,1,C80_D100
ITM0263,ZONE-B,0.2822688,17.0,True,1,C80_D100
ITM0264,ZONE-J,0.3788928,94.0,True,1,C80_D100
ITM0265,ZONE-H,0.25896,0.0,True,1,C80_D100
ITM0266,ZONE-H,0.0153504,0.0,True,1,C80_D100
ITM0267,ZONE-C,0.05787600000000001,36.0,True,1,C80_D100
ITM0268,ZONE-H,0.0215488,71.0,True,1,C80_D100
ITM0269,ZONE-B,0.037632,70.0,True,1,C80_D100
ITM0270,ZONE-H,0.014565600000000001,0.0,True,1,C80_D100
ITM0271,ZONE-H,0.2157568,0.0,True,1,C80_D100
ITM0272,ZONE-G,0.528768,0.0,False,10,C80_D100
ITM0273,ZONE-J,0.3608064,0.0,True,1,C80_D100
ITM0274,ZONE-H,0.0733824,0.0,True,1,C80_D100
ITM0275,ZONE-D,0.012759999999999999,156.0,True,1,C80_D100
ITM0276,ZONE-H,0.25872,0.0,True,1,C80_D100
ITM0277,ZONE-H,0.0487872,101.0,True,1,C80_D100
ITM0278,ZONE-H,0.015576000000000003,0.0,True,1,C80_D100
ITM0279,ZONE-H,0.0529984,0.0,True,1,C80_D100
ITM0280,ZONE-D,0.031808,0.0,True,1,C80_D100
ITM0281,ZONE-D,0.053684800000000005,42.0,True,1,C80_D100
ITM0282,ZONE-H,0.053544,169.0,True,1,C80_D100
ITM0283,ZONE-H,0.0398784,0.0,True,1,C80_D100
ITM0284,ZONE-I,0.074784,0.0,False,10,C80_D100
ITM0285,ZONE-A,0.027456000000000008,0.0,False,10,C80_D100
ITM0286,ZONE-B,0.4734576,71.0,True,1,C80_D100
ITM0287,ZONE-J,0.11178239999999999,75.0,True,1,C80_D100
ITM0288,ZONE-H,0.42504000000000003,90.0,True,1,C80_D100
ITM0289,ZONE-H,0.021491200000000002,43.0,True,1,C80_D100
ITM0290,ZONE-G,0.046768,0.0,False,10,C80_D100
ITM0291,ZONE-G,0.22464,0.0,False,10,C80_D100
ITM0292,ZONE-J,0.33403520000000003,0.0,True,1,C80_D100
ITM0293,ZONE-A,0.0178752,0.0,False,10,C80_D100
ITM0294,ZONE-I,0.01008,0.0,False,10,C80_D100
ITM0295,ZONE-B,0.1012928,0.0,True,1,C80_D100
ITM0296,ZONE-A,0.11317920000000001,0.0,False,10,C80_D100
ITM0297,ZONE-B,0.028423999999999998,0.0,True,1,C80_D100
ITM0298,ZONE-H,0.1572432,74.0,True,1,C80_D100
ITM0299,ZONE-H,0.11145600000000001,0.0,True,1,C80_D100
ITM0300,ZONE-H,0.047872,80.0,True,1,C80_D100
ITM0301,ZONE-G,0.1119552,0.0,False,10,C80_D100
ITM0302,ZONE-J,0.1717408,25.0,True,1,C80_D100
ITM0303,ZONE-J,0.01092,0.0,True,1,C80_D100
ITM0304,ZONE-D,0.039424,0.0,True,1,C80_D100
ITM0305,ZONE-J,0.2535584,0.0,True,1,C80_D100
ITM0306,ZONE-H,0.5366816,0.0,True,1,C80_D100
ITM0307,ZONE-H,0.0898304,0.0,True,1,C80_D100
ITM0308,ZONE-C,0.054144000000000005,58.0,True,1,C80_D100
ITM0309,ZONE-C,0.45904320000000004,226.0,True,1,C80_D100
ITM0310,ZONE-J,0.0818496,79.0,True,1,C80_D100
ITM0311,ZONE-H,0.0228,13.0,True,1,C80_D100
ITM0312,ZONE-J,0.7528752,35.0,True,1,C80_D100
ITM0313,ZONE-C,0.09661680000000002,53.0,True,1,C80_D100
ITM0314,ZONE-A,0.09606400000000001,0.0,False,10,C80_D100
ITM0315,ZONE-D,0.108192,0.0,True,1,C80_D100
ITM0316,ZONE-B,0.233496,0.0,True,1,C80_D100
ITM0317,ZONE-J,0.0229824,68.0,True,1,C80_D100
ITM0318,ZONE-H,0.0560032,65.0,True,1,C80_D100
ITM0319,ZONE-D,0.055352000000000005,1.0,True,1,C80_D100
ITM0320,ZONE-H,0.309504,28.0,True,1,C80_D100
ITM0321,ZONE-H,0.0676992,0.0,True,1,C80_D100
ITM0322,ZONE-E,0.054000000000000006,0.0,False,10,C80_D100
ITM0323,ZONE-C,0.04500160000000001,224.0,True,1,C80_D100
