movement_id,item_id,zone_id,movement_type,timestamp
MOV001802,ITM0472,ZONE-D,Reposition,2024-08-21
MOV001803,ITM0115,ZONE-E,Reposition,2024-08-31
MOV001804,ITM0187,ZONE-B,Retrieval,2025-01-27
MOV001805,ITM0056,ZONE-J,Restock,2025-07-19
MOV001806,ITM0250,ZONE-J,Restock,2025-03-21
MOV001807,ITM0383,ZONE-H,Restock,2025-01-27
MOV001808,ITM0406,ZONE-J,Reposition,2024-01-09
MOV001809,ITM0149,ZONE-G,Reposition,2024-06-01
MOV001810,ITM0451,ZONE-J,Reposition,2024-04-19
MOV001811,ITM0161,ZONE-F,Restock,2024-09-22
MOV001812,ITM0119,ZONE-G,Restock,2025-01-07
MOV001813,ITM0069,ZONE-A,Restock,2024-05-31
MOV001814,ITM0411,ZONE-E,Retrieval,2025-02-18
MOV001815,ITM0350,ZONE-G,Retrieval,2024-11-21
MOV001816,ITM0098,ZONE-A,Retrieval,2025-07-04
MOV001817,ITM0166,ZONE-B,Reposition,2024-06-24
MOV001818,ITM0297,ZONE-I,Reposition,2025-06-08
MOV001819,ITM0150,ZONE-C,Restock,2024-11-10
MOV001820,ITM0325,ZONE-F,Retrieval,2024-03-07
MOV001821,ITM0463,ZONE-G,Restock,2025-07-06
MOV001822,ITM0001,ZONE-I,Retrieval,2024-07-02
MOV001823,ITM0151,ZONE-E,Retrieval,2024-02-04
MOV001824,ITM0400,ZONE-D,Restock,2025-05-19
MOV001825,ITM0364,ZONE-B,Restock,2024-03-16
MOV001826,ITM0064,ZONE-C,Retrieval,2025-04-16
MOV001827,ITM0325,ZONE-E,Retrieval,2025-06-06
MOV001828,ITM0068,ZONE-B,Reposition,2024-10-09
MOV001829,ITM0120,ZONE-D,Restock,2025-06-19
MOV001830,ITM0108,ZONE-A,Restock,2024-09-30
MOV001831,ITM0315,ZONE-D,Restock,2025-06-22
MOV001832,ITM0246,ZONE-G,Restock,2024-02-23
MOV001833,ITM0433,ZONE-C,Retrieval,2024-02-24
MOV001834,ITM0092,ZONE-J,Reposition,2024-10-03
MOV001835,ITM0267,ZONE-H,Restock,2025-03-18
MOV001836,ITM0102,ZONE-F,Retrieval,2025-02-21
MOV001837,ITM0430,ZONE-F,Retrieval,2024-08-12
MOV001838,ITM0450,ZONE-A,Retrieval,2025-07-23
MOV001839,ITM0111,ZONE-E,Retrieval,2024-09-11
MOV001840,ITM0320,ZONE-C,Retrieval,2024-06-24
MOV001841,ITM0410,ZONE-J,Restock,2025-07-19
MOV001842,ITM0303,ZONE-A,Restock,2024-05-25
MOV001843,ITM0343,ZONE-H,Reposition,2025-01-19
MOV001844,ITM0061,ZONE-G,Restock,2024-09-18
MOV001845,ITM0299,ZONE-G,Retrieval,2025-06-14
MOV001846,ITM0402,ZONE-J,Reposition,2025-01-05
MOV001847,ITM0442,ZONE-J,Retrieval,2024-07-15
MOV001848,ITM0135,ZONE-J,Retrieval,2024-10-10
MOV001849,ITM0054,ZONE-D,Restock,2024-10-28
MOV001850,ITM0107,ZONE-F,Retrieval,2024-05-11
MOV001851,ITM0302,ZONE-I,Restock,2024-04-29
MOV001852,ITM0257,ZONE-C,Retrieval,2024-05-15
MOV001853,ITM0252,ZONE-I,Reposition,2025-07-26
MOV001854,ITM0221,ZONE-D,Retrieval,2025-06-12
MOV001855,ITM0477,ZONE-E,Restock,2024-02-03
MOV001856,ITM0368,ZONE-G,Retrieval,2025-06-15
MOV001857,ITM0166,ZONE-F,Restock,2024-07-26
MOV001858,ITM0428,ZONE-J,Restock,2024-10-25
MOV001859,ITM0159,ZONE-H,Reposition,2025-06-05
MOV001860,ITM0448,ZONE-H,Restock,2024-04-03
MOV001861,ITM0165,ZONE-H,Reposition,2025-02-17
MOV001862,ITM0204,ZONE-C,Reposition,2025-01-05
MOV001863,ITM0266,ZONE-J,Retrieval,2025-02-12
MOV001864,ITM0137,ZONE-F,Reposition,2025-01-17
MOV001865,ITM0367,ZONE-G,Restock,2025-03-16
MOV001866,ITM0442,ZONE-I,Restock,2025-03-22
MOV001867,ITM0345,ZONE-J,Reposition,2024-03-11
MOV001868,ITM0247,ZONE-J,Retrieval,2024-03-24
MOV001869,ITM0054,ZONE-D,Reposition,2024-07-27
MOV001870,ITM0403,ZONE-E,Reposition,2024-09-15
MOV001871,ITM0208,ZONE-H,Restock,2024-08-26
MOV001872,ITM0016,ZONE-A,Retrieval,2024-10-28
MOV001873,ITM0067,ZONE-F,Retrieval,2024-08-19
MOV001874,ITM0132,ZONE-D,Retrieval,2024-10-08
MOV001875,ITM0187,ZONE-E,Retrieval,2025-01-28
MOV001876,ITM0406,ZONE-E,Restock,2025-02-21
MOV001877,ITM0429,ZONE-B,Retrieval,2024-07-24
MOV001878,ITM0307,ZONE-H,Retrieval,2024-09-20
MOV001879,ITM0137,ZONE-B,Retrieval,2024-11-06
MOV001880,ITM0173,ZONE-D,Restock,2024-03-19
MOV001881,ITM0411,ZONE-E,Restock,2024-12-07
MOV001882,ITM0096,ZONE-A,Retrieval,2025-07-15
MOV001883,ITM0170,ZONE-F,Restock,2024-04-04
MOV001884,ITM0153,ZONE-B,Reposition,2024-12-16
MOV001885,ITM0182,ZONE-E,Retrieval,2024-03-02
MOV001886,ITM0241,ZONE-F,Restock,2024-05-21
MOV001887,ITM0303,ZONE-H,Retrieval,2024-04-20
MOV001888,ITM0284,ZONE-I,Retrieval,2025-06-10
MOV001889,ITM0026,ZONE-F,Restock,2024-06-05
MOV001890,ITM0401,ZONE-E,Reposition,2025-06-22
MOV001891,ITM0359,ZONE-D,Retrieval,2024-01-09
MOV001892,ITM0059,ZONE-B,Reposition,2024-10-02
MOV001893,ITM0201,ZONE-B,Restock,2024-08-14
MOV001894,ITM0249,ZONE-G,Retrieval,2024-07-04
MOV001895,ITM0361,ZONE-E,Restock,2024-08-03
MOV001896,ITM0068,ZONE-G,Restock,2025-03-08
MOV001897,ITM0457,ZONE-A,Restock,2025-07-22
MOV001898,ITM0369,ZONE-A,Restock,2024-12-21
MOV001899,ITM0020,ZONE-E,Retrieval,2025-01-26
MOV001900,ITM0151,ZONE-B,Reposition,2024-10-01
MOV001901,ITM0101,ZONE-H,Reposition,2025-05-08
MOV001902,ITM0386,ZONE-C,Retrieval,2025-03-26
MOV001903,ITM0487,ZONE-A,Retrieval,2025-02-23
MOV001904,ITM0094,ZONE-B,Reposition,2024-06-12
MOV001905,ITM0445,ZONE-J,Reposition,2025-07-16
MOV001906,ITM0360,ZONE-J,Retrieval,2024-07-01
MOV001907,ITM0228,ZONE-G,Restock,2024-11-05
MOV001908,ITM0124,ZONE-F,Retrieval,2024-01-17
MOV001909,ITM0257,ZONE-H,Reposition,2025-03-21
MOV001910,ITM0321,ZONE-G,Restock,2024-06-18
MOV001911,ITM0486,ZONE-J,Reposition,2024-10-06
MOV001912,ITM0368,ZONE-H,Restock,2024-12-05
MOV001913,ITM0425,ZONE-C,Reposition,2025-06-02
MOV001914,ITM0235,ZONE-F,Restock,2024-01-11
MOV001915,ITM0161,ZONE-G,Retrieval,2025-06-07
MOV001916,ITM0041,ZONE-J,Retrieval,2024-05-12
MOV001917,ITM0275,ZONE-A,Restock,2024-05-27
MOV001918,ITM0352,ZONE-A,Restock,2025-07-19
MOV001919,ITM0067,ZONE-G,Retrieval,2024-03-19
MOV001920,ITM0172,ZONE-C,Retrieval,2024-12-11
MOV001921,ITM0491,ZONE-C,Restock,2024-09-05
MOV001922,ITM0330,ZONE-E,Restock,2025-06-25
MOV001923,ITM0124,ZONE-F,Retrieval,2024-01-24
MOV001924,ITM0169,ZONE-B,Reposition,2025-04-15
MOV001925,ITM0046,ZONE-C,Retrieval,2024-07-19
MOV001926,ITM0260,ZONE-F,Restock,2024-05-10
MOV001927,ITM0216,ZONE-C,Restock,2024-12-21
MOV001928,ITM0304,ZONE-E,Reposition,2024-05-29
MOV001929,ITM0123,ZONE-I,Retrieval,2025-06-09
MOV001930,ITM0292,ZONE-C,Restock,2024-10-30
MOV001931,ITM0161,ZONE-F,Retrieval,2025-06-24
MOV001932,ITM0200,ZONE-E,Restock,2024-02-19
MOV001933,ITM0453,ZONE-E,Reposition,2025-04-08
MOV001934,ITM0401,ZONE-F,Retrieval,2024-08-27
MOV001935,ITM0461,ZONE-F,Retrieval,2025-04-26
MOV001936,ITM0274,ZONE-A,Reposition,2025-03-30
MOV001937,ITM0205,ZONE-I,Restock,2024-10-09
MOV001938,ITM0039,ZONE-E,Restock,2024-11-30
MOV001939,ITM0272,ZONE-A,Retrieval,2024-12-17
MOV001940,ITM0187,ZONE-H,Reposition,2024-11-22
MOV001941,ITM0354,ZONE-G,Retrieval,2024-12-01
MOV001942,ITM0092,ZONE-G,Retrieval,2024-03-21
MOV001943,ITM0041,ZONE-E,Restock,2024-03-27
MOV001944,ITM0464,ZONE-A,Restock,2024-09-14
MOV001945,ITM0378,ZONE-I,Restock,2024-07-03
MOV001946,ITM0106,ZONE-I,Restock,2024-05-02
MOV001947,ITM0327,ZONE-H,Restock,2024-04-05
MOV001948,ITM0064,ZONE-E,Reposition,2025-05-29
MOV001949,ITM0364,ZONE-C,Retrieval,2025-03-18
MOV001950,ITM0308,ZONE-H,Reposition,2025-05-28
MOV001951,ITM0483,ZONE-A,Retrieval,2025-01-05
MOV001952,ITM0134,ZONE-C,Restock,2024-10-31
MOV001953,ITM0493,ZONE-G,Reposition,2024-12-22
MOV001954,ITM0388,ZONE-D,Retrieval,2024-05-27
MOV001955,ITM0023,ZONE-G,Restock,2024-10-11
MOV001956,ITM0027,ZONE-E,Restock,2024-09-18
MOV001957,ITM0061,ZONE-F,Reposition,2025-07-27
MOV001958,ITM0490,ZONE-G,Reposition,2025-05-05
MOV001959,ITM0272,ZONE-J,Reposition,2024-01-31
MOV001960,ITM0228,ZONE-G,Restock,2024-09-24
MOV001961,ITM0019,ZONE-G,Retrieval,2024-01-12
MOV001962,ITM0002,ZONE-G,Retrieval,2024-07-09
MOV001963,ITM0420,ZONE-G,Reposition,2025-02-03
MOV001964,ITM0217,ZONE-C,Retrieval,2025-06-20
MOV001965,ITM0398,ZONE-C,Restock,2024-03-31
MOV001966,ITM0306,ZONE-G,Retrieval,2025-05-15
MOV001967,ITM0431,ZONE-B,Restock,2024-10-27
MOV001968,ITM0135,ZONE-B,Reposition,2024-04-20
MOV001969,ITM0396,ZONE-C,Retrieval,2024-03-20
MOV001970,ITM0431,ZONE-D,Restock,2025-03-08
MOV001971,ITM0002,ZONE-F,Reposition,2025-02-20
MOV001972,ITM0192,ZONE-H,Reposition,2024-08-01
MOV001973,ITM0072,ZONE-J,Reposition,2025-03-22
MOV001974,ITM0414,ZONE-J,Reposition,2024-01-18
MOV001975,ITM0360,ZONE-G,Retrieval,2024-02-23
MOV001976,ITM0117,ZONE-D,Restock,2024-08-27
MOV001977,ITM0153,ZONE-B,Retrieval,2025-02-21
MOV001978,ITM0208,ZONE-B,Restock,2025-04-30
MOV001979,ITM0439,ZONE-D,Reposition,2025-03-19
MOV001980,ITM0033,ZONE-F,Retrieval,2025-07-19
MOV001981,ITM0136,ZONE-C,Reposition,2024-05-02
MOV001982,ITM0317,ZONE-F,Restock,2025-02-23
MOV001983,ITM0119,ZONE-E,Reposition,2025-07-19
MOV001984,ITM0114,ZONE-E,Retrieval,2024-08-03
MOV001985,ITM0012,ZONE-B,Retrieval,2025-02-23
MOV001986,ITM0068,ZONE-H,Restock,2025-07-04
MOV001987,ITM0424,ZONE-E,Restock,2024-08-15
MOV001988,ITM0332,ZONE-B,Retrieval,2024-08-24
MOV001989,ITM0256,ZONE-G,Retrieval,2024-11-25
MOV001990,ITM0088,ZONE-I,Retrieval,2025-04-13
MOV001991,ITM0046,ZONE-I,Retrieval,2025-05-01
MOV001992,ITM0259,ZONE-A,Restock,2025-07-02
MOV001993,ITM0227,ZONE-G,Retrieval,2025-02-18
MOV001994,ITM0446,ZONE-I,Restock,2024-08-06
MOV001995,ITM0179,ZONE-F,Retrieval,2025-01-15
MOV001996,ITM0009,ZONE-A,Retrieval,2024-03-27
MOV001997,ITM0283,ZONE-B,Reposition,2025-04-05
MOV001998,ITM0376,ZONE-D,Reposition,2025-02-14
MOV001999,ITM0125,ZONE-D,Retrieval,2025-06-08
MOV002000,ITM0133,ZONE-B,Restock,2025-03-22
MOV002001,ITM0154,ZONE-H,Retrieval,2024-10-26
MOV002002,ITM0247,ZONE-B,Reposition,2025-02-11
MOV002003,ITM0139,ZONE-C,Retrieval,2025-01-09
MOV002004,ITM0317,ZONE-D,Reposition,2024-08-20
MOV002005,ITM0435,ZONE-I,Retrieval,2024-02-18
MOV002006,ITM0175,ZONE-J,Retrieval,2024-07-04
MOV002007,ITM0322,ZONE-A,Restock,2024-07-23
MOV002008,ITM0173,ZONE-H,Reposition,2024-03-18
MOV002009,ITM0480,ZONE-E,Reposition,2025-04-25
MOV002010,ITM0073,ZONE-G,Reposition,2025-01-20
MOV002011,ITM0350,ZONE-H,Restock,2024-07-12
MOV002012,ITM0142,ZONE-E,Retrieval,2024-04-12
MOV002013,ITM0454,ZONE-H,Restock,2025-01-10
MOV002014,ITM0291,ZONE-J,Retrieval,2024-10-13
MOV002015,ITM0397,ZONE-H,Restock,2025-04-26
MOV002016,ITM0111,ZONE-I,Restock,2024-09-06
MOV002017,ITM0205,ZONE-B,Reposition,2024-07-19
MOV002018,ITM0130,ZONE-C,Restock,2025-06-19
MOV002019,ITM0368,ZONE-A,Retrieval,2025-04-05
MOV002020,ITM0109,ZONE-D,Restock,2024-10-26
MOV002021,ITM0369,ZONE-E,Restock,2025-04-22
MOV002022,ITM0066,ZONE-A,Retrieval,2024-03-23
MOV002023,ITM0381,ZONE-H,Reposition,2025-04-02
MOV002024,ITM0085,ZONE-B,Retrieval,2024-10-24
MOV002025,ITM0274,ZONE-A,Retrieval,2024-12-29
MOV002026,ITM0226,ZONE-B,Retrieval,2024-02-09
MOV002027,ITM0459,ZONE-E,Restock,2024-12-05
MOV002028,ITM0437,ZONE-I,Restock,2025-05-30
MOV002029,ITM0324,ZONE-I,Retrieval,2024-04-17
MOV002030,ITM0009,ZONE-B,Retrieval,2024-11-11
MOV002031,ITM0488,ZONE-B,Reposition,2024-04-23
MOV002032,ITM0416,ZONE-C,Restock,2024-06-15
MOV002033,ITM0396,ZONE-G,Restock,2024-09-17
MOV002034,ITM0383,ZONE-C,Restock,2024-08-11
MOV002035,ITM0354,ZONE-A,Restock,2024-09-18
MOV002036,ITM0434,ZONE-F,Retrieval,2024-09-07
MOV002037,ITM0287,ZONE-C,Retrieval,2025-06-09
MOV002038,ITM0458,ZONE-A,Reposition,2024-05-05
MOV002039,ITM0111,ZONE-D,Restock,2024-07-24
MOV002040,ITM0485,ZONE-A,Restock,2024-05-19
MOV002041,ITM0023,ZONE-A,Retrieval,2024-03-02
MOV002042,ITM0290,ZONE-B,Reposition,2024-10-09
MOV002043,ITM0338,ZONE-J,Retrieval,2024-02-23
MOV002044,ITM0325,ZONE-H,Restock,2024-12-11
MOV002045,ITM0167,ZONE-B,Restock,2025-06-07
MOV002046,ITM0437,ZONE-B,Reposition,2024-05-15
MOV002047,ITM0108,ZONE-J,Retrieval,2024-11-25
MOV002048,ITM0427,ZONE-J,Restock,2024-05-23
MOV002049,ITM0189,ZONE-H,Restock,2025-03-11
MOV002050,ITM0489,ZONE-F,Reposition,2024-10-08
MOV002051,ITM0354,ZONE-D,Restock,2024-05-15
MOV002052,ITM0195,ZONE-C,Restock,2025-05-03
MOV002053,ITM0032,ZONE-A,Retrieval,2025-02-04
MOV002054,ITM0204,ZONE-C,Reposition,2025-03-24
MOV002055,ITM0311,ZONE-I,Reposition,2024-09-26
MOV002056,ITM0419,ZONE-E,Reposition,2024-01-17
MOV002057,ITM0181,ZONE-F,Retrieval,2024-09-25
MOV002058,ITM0490,ZONE-E,Reposition,2025-04-26
MOV002059,ITM0146,ZONE-A,Restock,2024-08-06
MOV002060,ITM0426,ZONE-J,Reposition,2024-11-14
MOV002061,ITM0267,ZONE-A,Restock,2024-08-25
MOV002062,ITM0010,ZONE-D,Reposition,2025-06-28
MOV002063,ITM0069,ZONE-C,Reposition,2024-10-11
MOV002064,ITM0255,ZONE-H,Retrieval,2024-02-06
MOV002065,ITM0395,ZONE-G,Reposition,2024-04-12
MOV002066,ITM0218,ZONE-G,Reposition,2025-03-05
MOV002067,ITM0296,ZONE-H,Retrieval,2024-08-26
MOV002068,ITM0408,ZONE-J,Restock,2024-05-04
MOV002069,ITM0361,ZONE-G,Reposition,2025-07-18
MOV002070,ITM0258,ZONE-J,Reposition,2024-07-06
MOV002071,ITM0002,ZONE-B,Restock,2024-09-12
MOV002072,ITM0083,ZONE-D,Retrieval,2025-06-13
MOV002073,ITM0155,ZONE-F,Reposition,2025-01-26
MOV002074,ITM0150,ZONE-C,Retrieval,2025-04-12
MOV002075,ITM0175,ZONE-C,Restock,2024-09-09
MOV002076,ITM0194,ZONE-F,Restock,2025-07-14
MOV002077,ITM0425,ZONE-A,Retrieval,2024-06-24
MOV002078,ITM0471,ZONE-A,Restock,2025-04-10
MOV002079,ITM0106,ZONE-E,Restock,2025-07-30
MOV002080,ITM0423,ZONE-A,Reposition,2024-10-15
MOV002081,ITM0133,ZONE-J,Retrieval,2024-02-19
MOV002082,ITM0275,ZONE-H,Reposition,2024-01-04
MOV002083,ITM0394,ZONE-B,Retrieval,2025-05-14
MOV002084,ITM0351,ZONE-F,Reposition,2024-08-10
MOV002085,ITM0379,ZONE-J,Restock,2024-09-18
MOV002086,ITM0154,ZONE-J,Retrieval,2025-06-18
MOV002087,ITM0276,ZONE-E,Retrieval,2025-01-10
MOV002088,ITM0235,ZONE-J,Retrieval,2024-03-01
MOV002089,ITM0239,ZONE-D,Retrieval,2024-12-21
MOV002090,ITM0369,ZONE-A,Restock,2024-01-24
MOV002091,ITM0012,ZONE-C,Restock,2024-10-19
MOV002092,ITM0341,ZONE-D,Restock,2025-07-10
MOV002093,ITM0034,ZONE-B,Reposition,2024-12-21
MOV002094,ITM0046,ZONE-B,Restock,2025-07-28
MOV002095,ITM0213,ZONE-B,Reposition,2024-01-29
MOV002096,ITM0411,ZONE-A,Reposition,2024-12-22
MOV002097,ITM0404,ZONE-J,Restock,2024-12-30
MOV002098,ITM0493,ZONE-B,Restock,2025-02-12
MOV002099,ITM0145,ZONE-F,Restock,2024-09-22
MOV002100,ITM0158,ZONE-C,Reposition,2024-10-17
MOV002101,ITM0443,ZONE-J,Retrieval,2025-07-20
MOV002102,ITM0124,ZONE-E,Restock,2024-06-01
MOV002103,ITM0109,ZONE-A,Reposition,2024-08-06
MOV002104,ITM0036,ZONE-H,Reposition,2024-06-21
MOV002105,ITM0276,ZONE-D,Restock,2024-01-12
MOV002106,ITM0013,ZONE-I,Reposition,2025-05-30
MOV002107,ITM0472,ZONE-D,Restock,2024-12-27
MOV002108,ITM0346,ZONE-B,Reposition,2025-04-21
MOV002109,ITM0231,ZONE-C,Retrieval,2025-07-30
MOV002110,ITM0315,ZONE-E,Reposition,2024-03-22
MOV002111,ITM0123,ZONE-J,Restock,2024-12-05
MOV002112,ITM0278,ZONE-F,Retrieval,2025-03-16
MOV002113,ITM0478,ZONE-G,Restock,2024-08-13
MOV002114,ITM0110,ZONE-D,Reposition,2025-01-05
MOV002115,ITM0123,ZONE-G,Retrieval,2024-01-28
MOV002116,ITM0412,ZONE-J,Retrieval,2024-01-16
MOV002117,ITM0430,ZONE-C,Reposition,2024-10-03
MOV002118,ITM0029,ZONE-G,Retrieval,2024-11-28
MOV002119,ITM0114,ZONE-D,Retrieval,2025-04-27
MOV002120,ITM0089,ZONE-H,Retrieval,2025-07-19
MOV002121,ITM0211,ZONE-I,Restock,2024-10-14
MOV002122,ITM0037,ZONE-G,Restock,2024-04-23
MOV002123,ITM0082,ZONE-H,Retrieval,2024-02-07
MOV002124,ITM0026,ZONE-H,Reposition,2025-03-29
MOV002125,ITM0216,ZONE-B,Reposition,2024-06-14
MOV002126,ITM0359,ZONE-I,Restock,2024-07-23
MOV002127,ITM0485,ZONE-F,Reposition,2024-09-01
MOV002128,ITM0371,ZONE-D,Retrieval,2024-11-28
MOV002129,ITM0214,ZONE-E,Reposition,2025-01-30
MOV002130,ITM0220,ZONE-J,Restock,2025-05-21
MOV002131,ITM0014,ZONE-E,Restock,2024-04-30
MOV002132,ITM0442,ZONE-G,Retrieval,2024-09-15
MOV002133,ITM0258,ZONE-I,Restock,2025-02-13
MOV002134,ITM0265,ZONE-G,Restock,2024-11-05
MOV002135,ITM0462,ZONE-I,Restock,2024-03-08
MOV002136,ITM0119,ZONE-D,Reposition,2024-04-23
MOV002137,ITM0463,ZONE-J,Restock,2024-08-07
MOV002138,ITM0400,ZONE-J,Reposition,2024-08-07
MOV002139,ITM0127,ZONE-D,Restock,2025-04-17
MOV002140,ITM0210,ZONE-F,Restock,2025-01-20
MOV002141,ITM0010,ZONE-H,Reposition,2024-10-24
MOV002142,ITM0175,ZONE-I,Reposition,2024-09-09
MOV002143,ITM0132,ZONE-A,Retrieval,2025-02-08
MOV002144,ITM0324,ZONE-A,Retrieval,2025-05-06
MOV002145,ITM0319,ZONE-H,Reposition,2024-12-22
MOV002146,ITM0013,ZONE-G,Restock,2025-03-03
MOV002147,ITM0049,ZONE-I,Retrieval,2024-08-02
MOV002148,ITM0409,ZONE-C,Reposition,2025-01-14
MOV002149,ITM0071,ZONE-J,Reposition,2024-08-01
MOV002150,ITM0068,ZONE-E,Restock,2024-04-07
MOV002151,ITM0390,ZONE-C,Reposition,2025-06-11
MOV002152,ITM0382,ZONE-E,Retrieval,2025-06-11
MOV002153,ITM0015,ZONE-J,Restock,2025-06-18
MOV002154,ITM0438,ZONE-A,Reposition,2025-07-07
MOV002155,ITM0333,ZONE-D,Reposition,2025-07-02
MOV002156,ITM0356,ZONE-F,Restock,2024-11-23
MOV002157,ITM0055,ZONE-B,Restock,2024-06-13
MOV002158,ITM0104,ZONE-G,Restock,2024-04-25
MOV002159,ITM0131,ZONE-H,Retrieval,2024-05-29
MOV002160,ITM0483,ZONE-A,Retrieval,2025-06-01
MOV002161,ITM0047,ZONE-D,Reposition,2024-02-01
MOV002162,ITM0247,ZONE-D,Reposition,2024-10-19
MOV002163,ITM0272,ZONE-E,Restock,2024-06-25
MOV002164,ITM0110,ZONE-D,Reposition,2024-03-01
MOV002165,ITM0419,ZONE-I,Reposition,2025-02-19
MOV002166,ITM0325,ZONE-G,Restock,2025-01-17
MOV002167,ITM0335,ZONE-B,Retrieval,2024-01-07
MOV002168,ITM0348,ZONE-A,Retrieval,2024-03-25
MOV002169,ITM0483,ZONE-I,Retrieval,2025-02-01
MOV002170,ITM0037,ZONE-A,Reposition,2025-01-27
MOV002171,ITM0356,ZONE-F,Restock,2024-02-16
MOV002172,ITM0239,ZONE-B,Retrieval,2024-12-06
MOV002173,ITM0317,ZONE-D,Reposition,2025-05-12
MOV002174,ITM0120,ZONE-F,Restock,2025-04-22
MOV002175,ITM0047,ZONE-E,Retrieval,2025-03-01
MOV002176,ITM0009,ZONE-F,Retrieval,2025-03-01
MOV002177,ITM0232,ZONE-C,Restock,2025-05-29
MOV002178,ITM0035,ZONE-E,Reposition,2024-05-08
MOV002179,ITM0412,ZONE-B,Reposition,2024-09-05
MOV002180,ITM0461,ZONE-G,Retrieval,2024-05-10
MOV002181,ITM0003,ZONE-C,Restock,2024-11-18
MOV002182,ITM0043,ZONE-A,Reposition,2025-06-26
MOV002183,ITM0055,ZONE-H,Restock,2024-03-06
MOV002184,ITM0041,ZONE-H,Restock,2024-04-10
MOV002185,ITM0254,ZONE-C,Retrieval,2024-01-31
MOV002186,ITM0227,ZONE-G,Restock,2024-07-09
MOV002187,ITM0113,ZONE-I,Restock,2025-07-31
MOV002188,ITM0236,ZONE-H,Restock,2025-02-18
MOV002189,ITM0396,ZONE-C,Reposition,2025-05-14
MOV002190,ITM0173,ZONE-B,Retrieval,2024-02-15
MOV002191,ITM0254,ZONE-J,Retrieval,2024-03-29
MOV002192,ITM0465,ZONE-G,Restock,2025-01-09
MOV002193,ITM0416,ZONE-G,Restock,2024-09-02
MOV002194,ITM0276,ZONE-I,Reposition,2025-07-11
MOV002195,ITM0463,ZONE-E,Retrieval,2024-09-13
MOV002196,ITM0334,ZONE-D,Reposition,2024-12-17
MOV002197,ITM0440,ZONE-H,Retrieval,2025-07-26
MOV002198,ITM0068,ZONE-D,Reposition,2024-04-14
MOV002199,ITM0325,ZONE-D,Restock,2024-12-02
MOV002200,ITM0229,ZONE-B,Reposition,2025-06-09
MOV002201,ITM0066,ZONE-A,Restock,2024-10-27
MOV002202,ITM0303,ZONE-D,Retrieval,2024-03-17
MOV002203,ITM0459,ZONE-G,Retrieval,2025-05-25
MOV002204,ITM0483,ZONE-I,Restock,2024-08-17
MOV002205,ITM0416,ZONE-I,Retrieval,2025-07-31
MOV002206,ITM0035,ZONE-J,Reposition,2024-02-01
MOV002207,ITM0416,ZONE-A,Restock,2024-02-27
MOV002208,ITM0158,ZONE-E,Retrieval,2024-04-13
MOV002209,ITM0148,ZONE-G,Reposition,2024-11-07
MOV002210,ITM0026,ZONE-G,Reposition,2024-03-07
MOV002211,ITM0474,ZONE-J,Retrieval,2025-01-08
MOV002212,ITM0071,ZONE-F,Retrieval,2024-08-22
MOV002213,ITM0247,ZONE-J,Reposition,2024-04-21
MOV002214,ITM0100,ZONE-D,Restock,2025-01-23
MOV002215,ITM0189,ZONE-C,Retrieval,2025-02-11
MOV002216,ITM0095,ZONE-I,Retrieval,2024-02-23
MOV002217,ITM0383,ZONE-J,Restock,2024-08-26
MOV002218,ITM0281,ZONE-D,Restock,2024-10-21
MOV002219,ITM0321,ZONE-H,Retrieval,2024-04-21
MOV002220,ITM0395,ZONE-A,Restock,2024-03-28
MOV002221,ITM0277,ZONE-G,Reposition,2025-04-20
MOV002222,ITM0016,ZONE-F,Reposition,2024-10-30
MOV002223,ITM0262,ZONE-A,Reposition,2024-10-31
MOV002224,ITM0106,ZONE-D,Retrieval,2024-10-16
MOV002225,ITM0067,ZONE-E,Restock,2024-07-26
MOV002226,ITM0127,ZONE-H,Reposition,2025-01-04
MOV002227,ITM0292,ZONE-D,Restock,2024-08-07
MOV002228,ITM0293,ZONE-C,Reposition,2024-08-18
MOV002229,ITM0095,ZONE-B,Restock,2024-12-14
MOV002230,ITM0394,ZONE-D,Reposition,2024-09-11
MOV002231,ITM0000,ZONE-J,Reposition,2025-03-27
MOV002232,ITM0408,ZONE-D,Reposition,2024-05-21
MOV002233,ITM0297,ZONE-J,Reposition,2024-03-09
MOV002234,ITM0179,ZONE-E,Reposition,2024-03-29
MOV002235,ITM0407,ZONE-G,Reposition,2024-05-15
MOV002236,ITM0180,ZONE-I,Reposition,2025-06-06
MOV002237,ITM0234,ZONE-B,Reposition,2025-03-17
MOV002238,ITM0439,ZONE-E,Reposition,2024-02-07
MOV002239,ITM0318,ZONE-J,Restock,2024-07-26
MOV002240,ITM0336,ZONE-I,Restock,2024-07-28
MOV002241,ITM0007,ZONE-C,Retrieval,2025-05-27
MOV002242,ITM0442,ZONE-A,Reposition,2024-12-25
MOV002243,ITM0428,ZONE-B,Restock,2025-07-30
MOV002244,ITM0026,ZONE-F,Restock,2024-01-01
MOV002245,ITM0307,ZONE-E,Restock,2025-01-15
MOV002246,ITM0145,ZONE-A,Restock,2025-06-20
MOV002247,ITM0090,ZONE-A,Restock,2025-01-28
MOV002248,ITM0341,ZONE-D,Restock,2024-02-19
MOV002249,ITM0271,ZONE-D,Retrieval,2025-01-30
MOV002250,ITM0321,ZONE-F,Restock,2024-02-01
MOV002251,ITM0004,ZONE-F,Retrieval,2025-06-28
MOV002252,ITM0081,ZONE-J,Retrieval,2024-08-21
